image,text,confidence,bbox,price_cny,price_usd,shipping_price,bid_times
微信图片_20251122072535_56_1274.jpg,商品已售出,0.6548,"[[np.float64(1012.3516449153894), np.float64(1721.0351332215832)], [np.float64(1200.9980082193597), np.float64(1774.845412159295)], [np.float64(1184.6483550846106), np.float64(1824.9648667784168)], [np.float64(995.0019917806403), np.float64(1770.154587840705)]]",,,,
微信图片_20251122072536_57_1274.jpg,MIl 令 @,0.0466,"[[np.int32(918), np.int32(40)], [np.int32(1172), np.int32(40)], [np.int32(1172), np.int32(113)], [np.int32(918), np.int32(113)]]",,,,
微信图片_20251122072536_57_1274.jpg,商品,0.9956,"[[np.int32(587), np.int32(176)], [np.int32(690), np.int32(176)], [np.int32(690), np.int32(236)], [np.int32(587), np.int32(236)]]",,,,
微信图片_20251122072536_57_1274.jpg,&,0.0601,"[[np.int32(1167), np.int32(176)], [np.int32(1235), np.int32(176)], [np.int32(1235), np.int32(236)], [np.int32(1167), np.int32(236)]]",,,,
微信图片_20251122072536_57_1274.jpg,2018 PANINI PRIZM,0.806,"[[np.int32(447), np.int32(378)], [np.int32(659), np.int32(378)], [np.int32(659), np.int32(404)], [np.int32(447), np.int32(404)]]",,,,
微信图片_20251122072536_57_1274.jpg,#184,0.9909,"[[np.int32(785), np.int32(378)], [np.int32(845), np.int32(378)], [np.int32(845), np.int32(402)], [np.int32(785), np.int32(402)]]",,,,
微信图片_20251122072536_57_1274.jpg,SGILGEOUS,0.9868,"[[np.int32(447), np.int32(400)], [np.int32(583), np.int32(400)], [np.int32(583), np.int32(426)], [np.int32(447), np.int32(426)]]",,,,
微信图片_20251122072536_57_1274.jpg,ALEXANDER,0.8959,"[[np.int32(599), np.int32(400)], [np.int32(733), np.int32(400)], [np.int32(733), np.int32(426)], [np.int32(599), np.int32(426)]]",,,,
微信图片_20251122072536_57_1274.jpg,MINT,0.977,"[[np.int32(783), np.int32(400)], [np.int32(843), np.int32(400)], [np.int32(843), np.int32(426)], [np.int32(783), np.int32(426)]]",,,,
微信图片_20251122072536_57_1274.jpg,44601011,0.6598,"[[np.int32(729), np.int32(445)], [np.int32(843), np.int32(445)], [np.int32(843), np.int32(473)], [np.int32(729), np.int32(473)]]",,,,
微信图片_20251122072536_57_1274.jpg,0匮,0.0001,"[[np.int32(625), np.int32(731)], [np.int32(674), np.int32(731)], [np.int32(674), np.int32(759)], [np.int32(625), np.int32(759)]]",,,,
微信图片_20251122072536_57_1274.jpg,SHAIGILGEOUS-ALEXANDER,0.8432,"[[np.int32(525), np.int32(1040)], [np.int32(830), np.int32(1040)], [np.int32(830), np.int32(1068)], [np.int32(525), np.int32(1068)]]",,,,
微信图片_20251122072536_57_1274.jpg,LOSANGLLES CLIPPIRS,0.2791,"[[np.int32(673), np.int32(1074)], [np.int32(831), np.int32(1074)], [np.int32(831), np.int32(1089)], [np.int32(673), np.int32(1089)]]",,,,
微信图片_20251122072536_57_1274.jpg,结束时间:2025-06-2321:46:45,0.687,"[[np.int32(54), np.int32(1311)], [np.int32(644), np.int32(1311)], [np.int32(644), np.int32(1362)], [np.int32(54), np.int32(1362)]]",,,,
微信图片_20251122072536_57_1274.jpg,2018-19 Panini Prizm Shai Gilgeous-,0.8646,"[[np.int32(54), np.int32(1392)], [np.int32(991), np.int32(1392)], [np.int32(991), np.int32(1469)], [np.int32(54), np.int32(1469)]]",,,,
微信图片_20251122072536_57_1274.jpg,Alexander 快船  亚历山大 SGA 新秀RC base 专,0.6111,"[[np.int32(54), np.int32(1456)], [np.int32(1204), np.int32(1456)], [np.int32(1204), np.int32(1528)], [np.int32(54), np.int32(1528)]]",,,,
微信图片_20251122072536_57_1274.jpg,收必备 PSA9分评级卡-Usagi- (小幻拍卖1,0.7083,"[[np.int32(53), np.int32(1525)], [np.int32(1096), np.int32(1525)], [np.int32(1096), np.int32(1603)], [np.int32(53), np.int32(1603)]]",,,,
微信图片_20251122072536_57_1274.jpg,A,0.998,"[[np.int32(1111), np.int32(1537)], [np.int32(1156), np.int32(1537)], [np.int32(1156), np.int32(1586)], [np.int32(1111), np.int32(1586)]]",,,,
微信图片_20251122072536_57_1274.jpg,半232.00,0.8427,"[[np.int32(52), np.int32(1620)], [np.int32(347), np.int32(1620)], [np.int32(347), np.int32(1695)], [np.int32(52), np.int32(1695)]]",232.0,,,
微信图片_20251122072536_57_1274.jpg,~ $32.27,0.6291,"[[np.int32(54), np.int32(1704)], [np.int32(239), np.int32(1704)], [np.int32(239), np.int32(1754)], [np.int32(54), np.int32(1754)]]",,32.27,,
微信图片_20251122072536_57_1274.jpg,冬13  次竞价,0.1047,"[[np.int32(58), np.int32(1767)], [np.int32(274), np.int32(1767)], [np.int32(274), np.int32(1818)], [np.int32(58), np.int32(1818)]]",,,,13.0
微信图片_20251122072536_57_1274.jpg,运费: 半16.000,0.5251,"[[np.int32(76), np.int32(1858)], [np.int32(356), np.int32(1858)], [np.int32(356), np.int32(1913)], [np.int32(76), np.int32(1913)]]",,,16.0,
微信图片_20251122072536_57_1274.jpg,商品属性,0.9893,"[[np.int32(56), np.int32(1992)], [np.int32(231), np.int32(1992)], [np.int32(231), np.int32(2048)], [np.int32(56), np.int32(2048)]]",,,,
微信图片_20251122072536_57_1274.jpg,商品编号,0.9967,"[[np.int32(54), np.int32(2090)], [np.int32(218), np.int32(2090)], [np.int32(218), np.int32(2141)], [np.int32(54), np.int32(2141)]]",,,,
微信图片_20251122072536_57_1274.jpg,250620135132469,0.9791,"[[np.int32(353), np.int32(2093)], [np.int32(697), np.int32(2093)], [np.int32(697), np.int32(2135)], [np.int32(353), np.int32(2135)]]",,,,
微信图片_20251122072536_57_1274.jpg,USBidNow,0.7333,"[[np.int32(236), np.int32(2252)], [np.int32(484), np.int32(2252)], [np.int32(484), np.int32(2305)], [np.int32(236), np.int32(2305)]]",,,,
微信图片_20251122072536_57_1274.jpg,购,0.0225,"[[np.int32(96), np.int32(2287)], [np.int32(167), np.int32(2287)], [np.int32(167), np.int32(2326)], [np.int32(96), np.int32(2326)]]",,,,
微信图片_20251122072536_57_1274.jpg,宵,0.003,"[[np.int32(1004), np.int32(2269)], [np.int32(1083), np.int32(2269)], [np.int32(1083), np.int32(2348)], [np.int32(1004), np.int32(2348)]]",,,,
微信图片_20251122072536_57_1274.jpg,企业商户,0.8396,"[[np.int32(251), np.int32(2329)], [np.int32(377), np.int32(2329)], [np.int32(377), np.int32(2372)], [np.int32(251), np.int32(2372)]]",,,,
微信图片_20251122072536_57_1274.jpg,好评率,0.8868,"[[np.int32(196), np.int32(2443)], [np.int32(305), np.int32(2443)], [np.int32(305), np.int32(2488)], [np.int32(196), np.int32(2488)]]",,,,
微信图片_20251122072536_57_1274.jpg,好评数,0.979,"[[np.int32(583), np.int32(2445)], [np.int32(693), np.int32(2445)], [np.int32(693), np.int32(2488)], [np.int32(583), np.int32(2488)]]",,,,
微信图片_20251122072536_57_1274.jpg,差评数,0.9637,"[[np.int32(970), np.int32(2443)], [np.int32(1080), np.int32(2443)], [np.int32(1080), np.int32(2488)], [np.int32(970), np.int32(2488)]]",,,,
微信图片_20251122072536_57_1274.jpg,99.949,0.6923,"[[np.int32(170), np.int32(2495)], [np.int32(333), np.int32(2495)], [np.int32(333), np.int32(2540)], [np.int32(170), np.int32(2540)]]",,,,
微信图片_20251122072536_57_1274.jpg,92733,1.0,"[[np.int32(570), np.int32(2495)], [np.int32(703), np.int32(2495)], [np.int32(703), np.int32(2540)], [np.int32(570), np.int32(2540)]]",,,,
微信图片_20251122072536_57_1274.jpg,58,0.9999,"[[np.int32(996), np.int32(2497)], [np.int32(1056), np.int32(2497)], [np.int32(1056), np.int32(2540)], [np.int32(996), np.int32(2540)]]",,,,
微信图片_20251122072536_57_1274.jpg,Confidence: 0.0000,0.0,"[[np.int32(660), np.int32(2755)], [np.int32(691), np.int32(2755)], [np.int32(691), np.int32(2767)], [np.int32(660), np.int32(2767)]]",,,,
微信图片_20251122072536_57_1274.jpg,商品己售出,0.5327,"[[np.float64(1011.337410843551), np.float64(1653.0366975919583)], [np.float64(1200.9987250318597), np.float64(1705.8763149477968)], [np.float64(1183.662589156449), np.float64(1754.9633024080417)], [np.float64(995.0012749681401), np.float64(1702.1236850522032)]]",,,,
微信图片_20251122072537_58_1274.jpg,MII 令@,0.0227,"[[np.int32(918), np.int32(40)], [np.int32(1173), np.int32(40)], [np.int32(1173), np.int32(113)], [np.int32(918), np.int32(113)]]",,,,
微信图片_20251122072537_58_1274.jpg,商品,0.9926,"[[np.int32(585), np.int32(175)], [np.int32(692), np.int32(175)], [np.int32(692), np.int32(240)], [np.int32(585), np.int32(240)]]",,,,
微信图片_20251122072537_58_1274.jpg,Confidence: 0.0000,0.0,"[[np.int32(1167), np.int32(176)], [np.int32(1235), np.int32(176)], [np.int32(1235), np.int32(236)], [np.int32(1167), np.int32(236)]]",,,,
微信图片_20251122072537_58_1274.jpg,0,0.1532,"[[np.int32(613), np.int32(602)], [np.int32(686), np.int32(602)], [np.int32(686), np.int32(641)], [np.int32(613), np.int32(641)]]",,,,
微信图片_20251122072537_58_1274.jpg,2,0.9877,"[[np.int32(640), np.int32(638)], [np.int32(666), np.int32(638)], [np.int32(666), np.int32(672)], [np.int32(640), np.int32(672)]]",,,,
微信图片_20251122072537_58_1274.jpg,SHAI GILGEOUS-ALEXANDER,0.6233,"[[np.int32(459), np.int32(1065)], [np.int32(918), np.int32(1065)], [np.int32(918), np.int32(1108)], [np.int32(459), np.int32(1108)]]",,,,
微信图片_20251122072537_58_1274.jpg,LOs ANGELES CLIPPERS,0.7376,"[[np.int32(677), np.int32(1112)], [np.int32(917), np.int32(1112)], [np.int32(917), np.int32(1137)], [np.int32(677), np.int32(1137)]]",,,,
微信图片_20251122072537_58_1274.jpg,结束时间:2025-11-0320:33:00,0.9129,"[[np.int32(54), np.int32(1311)], [np.int32(635), np.int32(1311)], [np.int32(635), np.int32(1362)], [np.int32(54), np.int32(1362)]]",,,,
微信图片_20251122072537_58_1274.jpg,2018-19 Panini Prizm Shai Gilgeous-,0.798,"[[np.int32(54), np.int32(1392)], [np.int32(991), np.int32(1392)], [np.int32(991), np.int32(1469)], [np.int32(54), np.int32(1469)]]",,,,
微信图片_20251122072537_58_1274.jpg,Alexander RC 快船  雷霆 新秀RC 亚历山大SGA,0.635,"[[np.int32(54), np.int32(1456)], [np.int32(1200), np.int32(1456)], [np.int32(1200), np.int32(1528)], [np.int32(54), np.int32(1528)]]",,,,
微信图片_20251122072537_58_1274.jpg,正BASE 长期一阵MVP超巨总决赛,0.9397,"[[np.int32(57), np.int32(1528)], [np.int32(876), np.int32(1528)], [np.int32(876), np.int32(1597)], [np.int32(57), np.int32(1597)]]",,,,
微信图片_20251122072537_58_1274.jpg,(爱妈拍卖),0.8969,"[[np.int32(904), np.int32(1525)], [np.int32(1167), np.int32(1525)], [np.int32(1167), np.int32(1598)], [np.int32(904), np.int32(1598)]]",,,,
微信图片_20251122072537_58_1274.jpg,可累计  不保卡品,0.6587,"[[np.int32(57), np.int32(1600)], [np.int32(457), np.int32(1600)], [np.int32(457), np.int32(1666)], [np.int32(57), np.int32(1666)]]",,,,
微信图片_20251122072537_58_1274.jpg,半130.00,0.9578,"[[np.int32(50), np.int32(1690)], [np.int32(347), np.int32(1690)], [np.int32(347), np.int32(1764)], [np.int32(50), np.int32(1764)]]",130.0,,,
微信图片_20251122072537_58_1274.jpg,~ $18.60,0.5544,"[[np.int32(55), np.int32(1775)], [np.int32(238), np.int32(1775)], [np.int32(238), np.int32(1820)], [np.int32(55), np.int32(1820)]]",,18.6,,
微信图片_20251122072537_58_1274.jpg,冬15  次竞价,0.2018,"[[np.int32(58), np.int32(1836)], [np.int32(274), np.int32(1836)], [np.int32(274), np.int32(1888)], [np.int32(58), np.int32(1888)]]",,,,15.0
微信图片_20251122072537_58_1274.jpg,运费:,0.9835,"[[np.int32(78), np.int32(1929)], [np.int32(177), np.int32(1929)], [np.int32(177), np.int32(1979)], [np.int32(78), np.int32(1979)]]",,,,
微信图片_20251122072537_58_1274.jpg,半18.000,0.5176,"[[np.int32(185), np.int32(1937)], [np.int32(357), np.int32(1937)], [np.int32(357), np.int32(1975)], [np.int32(185), np.int32(1975)]]",18.0,,,
微信图片_20251122072537_58_1274.jpg,竞价记录 (15),0.8495,"[[np.int32(55), np.int32(2058)], [np.int32(316), np.int32(2058)], [np.int32(316), np.int32(2118)], [np.int32(55), np.int32(2118)]]",,,,
微信图片_20251122072537_58_1274.jpg,商品属性,0.985,"[[np.int32(54), np.int32(2196)], [np.int32(234), np.int32(2196)], [np.int32(234), np.int32(2258)], [np.int32(54), np.int32(2258)]]",,,,
微信图片_20251122072537_58_1274.jpg,商品编号,0.9958,"[[np.int32(54), np.int32(2295)], [np.int32(218), np.int32(2295)], [np.int32(218), np.int32(2346)], [np.int32(54), np.int32(2346)]]",,,,
微信图片_20251122072537_58_1274.jpg,251102011549576,0.874,"[[np.int32(353), np.int32(2298)], [np.int32(677), np.int32(2298)], [np.int32(677), np.int32(2343)], [np.int32(353), np.int32(2343)]]",,,,
微信图片_20251122072537_58_1274.jpg,体育类型,0.9595,"[[np.int32(54), np.int32(2371)], [np.int32(216), np.int32(2371)], [np.int32(216), np.int32(2422)], [np.int32(54), np.int32(2422)]]",,,,
微信图片_20251122072537_58_1274.jpg,Basketball,0.9539,"[[np.int32(356), np.int32(2376)], [np.int32(550), np.int32(2376)], [np.int32(550), np.int32(2417)], [np.int32(356), np.int32(2417)]]",,,,
微信图片_20251122072537_58_1274.jpg,年代,0.9965,"[[np.int32(56), np.int32(2444)], [np.int32(144), np.int32(2444)], [np.int32(144), np.int32(2496)], [np.int32(56), np.int32(2496)]]",,,,
微信图片_20251122072537_58_1274.jpg,2018-19,0.9998,"[[np.int32(356), np.int32(2450)], [np.int32(511), np.int32(2450)], [np.int32(511), np.int32(2492)], [np.int32(356), np.int32(2492)]]",,,,
微信图片_20251122072537_58_1274.jpg,商品描述,0.9313,"[[np.int32(54), np.int32(2578)], [np.int32(233), np.int32(2578)], [np.int32(233), np.int32(2634)], [np.int32(54), np.int32(2634)]]",,,,
微信图片_20251122072537_58_1274.jpg,"(爱妈拍卖)  免费接卡代拍,不保卡品,默认有瑕疵,",0.4923,"[[np.int32(73), np.int32(2656)], [np.int32(895), np.int32(2656)], [np.int32(895), np.int32(2711)], [np.int32(73), np.int32(2711)]]",,,,
微信图片_20251122072537_58_1274.jpg,介意勿拍 !详情询,0.7199,"[[np.int32(915), np.int32(2658)], [np.int32(1211), np.int32(2658)], [np.int32(1211), np.int32(2710)], [np.int32(915), np.int32(2710)]]",,,,
微信图片_20251122072537_58_1274.jpg,"微: kevinqin2024,",0.6837,"[[np.int32(57), np.int32(2720)], [np.int32(344), np.int32(2720)], [np.int32(344), np.int32(2765)], [np.int32(57), np.int32(2765)]]",,,,
微信图片_20251122072537_58_1274.jpg,电语,0.6078,"[[np.int32(362), np.int32(2720)], [np.int32(437), np.int32(2720)], [np.int32(437), np.int32(2763)], [np.int32(362), np.int32(2763)]]",,,,
微信图片_20251122072537_58_1274.jpg,细阅读以下拍卖须知后,0.9135,"[[np.int32(848), np.int32(2715)], [np.int32(1217), np.int32(2715)], [np.int32(1217), np.int32(2766)], [np.int32(848), np.int32(2766)]]",,,,
微信图片_20251122072537_58_1274.jpg,商品己售出,0.5468,"[[np.float64(1011.3516449153894), np.float64(1721.0351332215832)], [np.float64(1200.998028585457), np.float64(1775.8462043952447)], [np.float64(1183.6483550846106), np.float64(1824.9648667784168)], [np.float64(994.0019714145432), np.float64(1771.1537956047553)]]",,,,
微信图片_20251122072538_59_1274.jpg,商品,0.9922,"[[np.int32(585), np.int32(175)], [np.int32(692), np.int32(175)], [np.int32(692), np.int32(240)], [np.int32(585), np.int32(240)]]",,,,
微信图片_20251122072538_59_1274.jpg,<,0.0885,"[[np.int32(1167), np.int32(176)], [np.int32(1235), np.int32(176)], [np.int32(1235), np.int32(236)], [np.int32(1167), np.int32(236)]]",,,,
微信图片_20251122072538_59_1274.jpg,Confidence: 0.0000,0.0,"[[np.int32(618), np.int32(393)], [np.int32(653), np.int32(393)], [np.int32(653), np.int32(402)], [np.int32(618), np.int32(402)]]",,,,
微信图片_20251122072538_59_1274.jpg,LTOIRACL,0.0548,"[[np.int32(629), np.int32(406)], [np.int32(694), np.int32(406)], [np.int32(694), np.int32(415)], [np.int32(629), np.int32(415)]]",,,,
微信图片_20251122072538_59_1274.jpg,《,0.0151,"[[np.int32(477), np.int32(397)], [np.int32(517), np.int32(397)], [np.int32(517), np.int32(442)], [np.int32(477), np.int32(442)]]",,,,
微信图片_20251122072538_59_1274.jpg,n,0.0301,"[[np.int32(648), np.int32(417)], [np.int32(703), np.int32(417)], [np.int32(703), np.int32(426)], [np.int32(648), np.int32(426)]]",,,,
微信图片_20251122072538_59_1274.jpg,9.5,0.9375,"[[np.int32(713), np.int32(397)], [np.int32(768), np.int32(397)], [np.int32(768), np.int32(439)], [np.int32(713), np.int32(439)]]",,,,
微信图片_20251122072538_59_1274.jpg,!,0.1078,"[[np.int32(538), np.int32(439)], [np.int32(586), np.int32(439)], [np.int32(586), np.int32(445)], [np.int32(538), np.int32(445)]]",,,,
微信图片_20251122072538_59_1274.jpg,T,0.0439,"[[np.int32(486), np.int32(445)], [np.int32(530), np.int32(445)], [np.int32(530), np.int32(454)], [np.int32(486), np.int32(454)]]",,,,
微信图片_20251122072538_59_1274.jpg,T,0.217,"[[np.int32(537), np.int32(448)], [np.int32(572), np.int32(448)], [np.int32(572), np.int32(461)], [np.int32(537), np.int32(461)]]",,,,
微信图片_20251122072538_59_1274.jpg,SAA,0.1832,"[[np.int32(622), np.int32(448)], [np.int32(665), np.int32(448)], [np.int32(665), np.int32(461)], [np.int32(622), np.int32(461)]]",,,,
微信图片_20251122072538_59_1274.jpg,4411243,0.0473,"[[np.int32(710), np.int32(448)], [np.int32(760), np.int32(448)], [np.int32(760), np.int32(463)], [np.int32(710), np.int32(463)]]",,,,
微信图片_20251122072538_59_1274.jpg,(646,0.1434,"[[np.int32(498), np.int32(511)], [np.int32(647), np.int32(511)], [np.int32(647), np.int32(548)], [np.int32(498), np.int32(548)]]",,,,
微信图片_20251122072538_59_1274.jpg,05125,0.8207,"[[np.int32(547), np.int32(551)], [np.int32(599), np.int32(551)], [np.int32(599), np.int32(575)], [np.int32(547), np.int32(575)]]",,,,
微信图片_20251122072538_59_1274.jpg,K,0.3311,"[[np.int32(537), np.int32(784)], [np.int32(664), np.int32(784)], [np.int32(664), np.int32(853)], [np.int32(537), np.int32(853)]]",,,,
微信图片_20251122072538_59_1274.jpg,SIIAIGILCEOUS-ALEXANDFR,0.5036,"[[np.int32(529), np.int32(870)], [np.int32(738), np.int32(870)], [np.int32(738), np.int32(887)], [np.int32(529), np.int32(887)]]",,,,
微信图片_20251122072538_59_1274.jpg,PGNOG,0.1548,"[[np.int32(585), np.int32(903)], [np.int32(632), np.int32(903)], [np.int32(632), np.int32(918)], [np.int32(585), np.int32(918)]]",,,,
微信图片_20251122072538_59_1274.jpg,UUII,0.1506,"[[np.int32(637), np.int32(916)], [np.int32(678), np.int32(916)], [np.int32(678), np.int32(933)], [np.int32(637), np.int32(933)]]",,,,
微信图片_20251122072538_59_1274.jpg,WBCC,0.0292,"[[np.int32(505), np.int32(938)], [np.int32(679), np.int32(938)], [np.int32(679), np.int32(1025)], [np.int32(505), np.int32(1025)]]",,,,
微信图片_20251122072538_59_1274.jpg,结束时间:2025-06-08 23:09:24,0.5315,"[[np.int32(54), np.int32(1311)], [np.int32(652), np.int32(1311)], [np.int32(652), np.int32(1362)], [np.int32(54), np.int32(1362)]]",,,,
微信图片_20251122072538_59_1274.jpg,(喷子拍卖1,0.6422,"[[np.int32(88), np.int32(1390)], [np.int32(359), np.int32(1390)], [np.int32(359), np.int32(1458)], [np.int32(88), np.int32(1458)]]",,,,
微信图片_20251122072538_59_1274.jpg,2018-19,0.9822,"[[np.int32(377), np.int32(1394)], [np.int32(593), np.int32(1394)], [np.int32(593), np.int32(1454)], [np.int32(377), np.int32(1454)]]",,,,
微信图片_20251122072538_59_1274.jpg,Flawless Shai,0.776,"[[np.int32(617), np.int32(1394)], [np.int32(963), np.int32(1394)], [np.int32(963), np.int32(1455)], [np.int32(617), np.int32(1455)]]",,,,
微信图片_20251122072538_59_1274.jpg,Gilgeous-Alexander 手提  快船  亚历山大 新秀,0.587,"[[np.int32(54), np.int32(1456)], [np.int32(1169), np.int32(1456)], [np.int32(1169), np.int32(1531)], [np.int32(54), np.int32(1531)]]",,,,
微信图片_20251122072538_59_1274.jpg,签字  最有价VPA 25编 卡签 第一版60落,0.2606,"[[np.int32(208), np.int32(1525)], [np.int32(1189), np.int32(1525)], [np.int32(1189), np.int32(1598)], [np.int32(208), np.int32(1598)]]",,,,
微信图片_20251122072538_59_1274.jpg,场RPA 8GS金标9.5/10 壳微损  送订制壳 大湾区,0.5498,"[[np.int32(52), np.int32(1594)], [np.int32(1210), np.int32(1594)], [np.int32(1210), np.int32(1669)], [np.int32(52), np.int32(1669)]]",,,,
